in1,in2,in3,in4,in5,in6,in7,out1,out2,out3,out4,out5,out6
373.8427,8.84868,299.9789,265.7451,94.7066,42.34762781,18.73573506,8018.8,13.864,1.165,1107.6,444.27,2629.6
375.3158,8.62136,300.0019,266.9872,94.6885,42.71442057,19.26763042,8046.0,13.859,1.1491,1120.4,446.19,2629.0
373.1532,8.86092,300.0,267.0016,93.5946,42.43289593,19.61125426,8067.5,13.859,1.1783,1102.8,446.26,2621.8
373.3482,8.94016,300.1411,267.7162,93.1644,41.89553519,19.77053223,8063.9,13.861,1.1904,1098.4,446.9,2614.6
373.8503,8.65732,301.4789,268.5038,93.1639,41.87540904,20.20216241,8073.4,13.861,1.1874,1112.0,447.9,2614.7
373.131,9.01946,301.5019,268.5007,93.0994,41.68728071,20.58384399,8076.9,13.865,1.2311,1091.9,446.74,2606.2
372.1455,9.1934,301.5,269.6631,91.6736,41.404516,20.91191257,8093.2,13.865,1.2525,1080.0,448.77,2594.7
371.961,9.10242,302.2163,270.0065,91.6383,41.03251333,21.16806798,8091.0,13.866,1.2595,1083.3,448.68,2593.8
371.2052,9.38797,303.0038,270.0002,91.629,41.10102928,21.59748157,8097.2,13.871,1.3101,1067.2,447.81,2586.4
370.9218,9.43109,303.0007,271.4164,90.393,40.68337991,21.89784062,8103.9,13.87,1.3174,1063.4,450.22,2576.9
370.5487,9.47911,303.0,271.5036,90.111,40.35931887,22.06254998,8102.7,13.87,1.3259,1060.0,450.37,2574.9
370.8778,9.26402,303.7163,272.2163,90.0713,39.99729376,22.33142933,8098.7,13.869,1.3202,1070.4,450.73,2574.8
368.5972,9.91904,304.5038,273.0038,89.3133,39.99795464,25.22310437,8164.6,13.871,1.4486,1033.1,450.02,2559.6
369.3684,10.59966,304.5007,273.0007,88.5047,39.66425378,26.50218636,8173.0,13.876,1.5492,1002.7,451.22,2543.8
369.0392,10.29258,304.5,274.1631,88.4278,39.64407409,30.41052754,8242.1,13.859,1.5812,1023.8,450.0,2568.1
368.4108,9.82332,305.6631,274.5065,88.4163,39.62873786,30.76623882,8253.6,13.856,1.5481,1047.0,449.44,2574.0
368.3611,9.75621,306.0065,274.5002,87.0077,39.22549304,30.41073486,8244.5,13.856,1.5366,1049.2,451.25,2565.2
368.0939,10.01887,306.0002,275.8591,86.8174,39.0277024,32.49115219,8257.3,13.854,1.6078,1042.7,450.88,2575.5
366.0611,10.79331,306.0,276.0047,86.7054,39.15780055,38.17418859,8305.2,13.848,1.8602,1019.3,448.21,2639.5
365.5764,10.71563,307.1631,276.7163,86.0704,38.75901217,38.95458275,8302.3,13.849,1.8817,1023.9,447.87,2644.2
366.8222,10.51671,307.5065,277.5038,85.1511,38.41472156,39.32885287,8291.5,13.847,1.863,1034.5,448.58,2639.7
365.958,10.23928,307.5002,277.5007,85.1279,38.45286269,40.15170157,8301.6,13.84,1.8485,1048.4,446.73,2651.4
365.9487,10.57262,307.5,278.5929,85.0444,37.99642368,40.47675577,8280.5,13.845,1.9104,1032.5,447.94,2653.4
365.4354,10.61514,308.8591,279.0067,83.61871,37.9247851,41.03451359,8287.1,13.849,1.9353,1025.8,448.32,2648.4
364.8811,10.75521,309.0047,279.0002,83.562,37.73034312,41.54524499,8285.1,13.85,1.9762,1018.2,448.17,2654.4
366.3911,10.46884,309.0,280.3905,83.54366,37.60569319,42.14272736,8270.7,13.846,1.9509,1036.5,447.28,2657.6
363.0554,10.4507,309.1411,280.5041,82.35606,37.31326786,42.6574591,8281.8,13.842,1.9636,1026.7,446.44,2660.1
363.9237,10.68044,310.4789,281.2163,81.98936,37.25314436,43.20506343,8275.3,13.851,2.0225,1016.1,447.15,2659.4
363.1285,10.66128,310.5019,282.0038,81.97541,36.97362142,43.82079554,8267.7,13.85,2.0434,1016.4,446.29,2666.9
362.1278,11.2611,310.5,282.0007,81.89301,36.50917848,43.9919983,8256.3,13.858,2.15,983.58,449.29,2668.3
363.6159,10.83503,310.6411,283.1631,80.46331,36.64245709,44.86502047,8254.2,13.85,2.0979,1001.1,448.27,2662.9
361.4431,10.68973,311.9789,283.5065,80.40582,36.72400715,45.82097737,8267.7,13.852,2.1171,1005.4,444.32,2675.0
359.1361,11.64714,312.0019,283.5002,80.38761,36.05944695,45.68479424,8255.7,13.866,2.279,951.99,450.2,2673.7
362.4428,11.53657,312.0,284.8905,79.00563,36.16439829,46.55703044,8241.7,13.863,2.274,955.93,452.24,2662.8
358.2296,11.19578,312.6012,285.0041,78.84018,36.10968523,47.32702026,8264.4,13.857,2.2537,965.46,447.14,2678.0
358.2769,12.2123,313.5015,285.0594,78.82076,35.60756748,47.52585075,8250.5,13.877,2.4457,913.27,453.04,2670.2
360.6277,11.15929,313.5008,286.4682,78.19213,35.59742818,48.21699058,8246.9,13.86,2.2845,969.0,447.02,2674.2
358.308,11.32041,313.5,286.5023,77.2746,35.97594031,49.59752692,8271.9,13.858,2.3524,950.03,447.07,2678.6
356.9005,12.07154,313.9815,287.5929,77.2612,35.57998853,49.84388212,8257.0,13.87,2.4986,909.08,452.58,2676.6
358.0434,11.83721,314.9981,288.0067,77.24222,35.48426544,50.47723976,8254.9,13.871,2.4898,923.9,449.89,2680.5
354.9939,12.02186,315.001,288.0002,75.85514,35.25805122,51.06630484,8292.0,13.867,2.5389,899.99,451.33,2673.9
354.282,12.75382,315.0,289.3591,75.68974,34.77229351,51.34330174,8275.4,13.875,2.6832,860.02,456.71,2667.2
355.4814,11.99312,316.1631,289.5047,75.6717,34.74081074,52.06547615,8280.6,13.869,2.5858,902.53,450.03,2678.1
351.7859,11.91979,316.5065,289.5594,75.04921,34.68875446,52.67586027,8313.1,13.864,2.598,895.77,447.78,2683.7
352.016,12.49533,316.5002,290.9682,74.12571,34.44951062,53.251897,8320.4,13.866,2.7169,860.54,454.1,2670.1
351.3315,12.38034,316.5,291.0023,74.11012,34.22073429,53.72935171,8327.6,13.864,2.7209,865.2,452.42,2674.8
348.7441,12.74933,317.6631,291.7162,74.02984,33.87500743,54.13897526,8329.8,13.87,2.8191,841.72,453.48,2676.9
349.5716,12.97042,318.0065,292.5038,72.60197,33.66902172,54.62983878,8362.8,13.864,2.8694,822.89,456.88,2658.6
348.9336,12.41417,318.0002,292.5007,72.55001,33.37339544,55.11479469,8371.7,13.858,2.7935,850.72,451.58,2669.6
348.4226,12.57689,318.0,292.745,72.53955,32.74608307,54.39985318,8352.5,13.862,2.8022,842.27,453.84,2665.4
343.1658,13.35553,319.3591,293.9872,71.49656,33.16413512,56.2173839,8421.1,13.856,3.0209,784.81,456.89,2660.9
343.0695,13.46914,319.5047,294.1427,70.97894,33.028326,57.03591224,8452.9,13.851,3.077,775.06,457.43,2654.5
342.8064,13.16085,143.9469,295.4789,70.76047,32.94033788,62.82577313,9676.6,13.496,11.166,654.31,544.03,2542.0
342.0242,13.82795,0.0,295.5019,70.42082,32.4202464,67.61321737,10773.0,13.322,23.45,695.55,589.03,2363.0
339.3905,13.62024,0.0,296.2162,69.0916,32.59233442,67.41087962,10824.0,13.316,23.28,692.71,585.87,2368.0
338.5245,13.30225,0.0,297.0038,69.06223,32.31289551,67.68698666,10813.0,13.313,23.091,704.38,581.83,2384.8
336.5416,13.93207,0.0,296.9413,69.07863,32.40533414,67.59466586,10827.0,13.317,23.558,666.7,590.5,2368.0
340.2556,12.89386,0.0,295.5318,69.79876,32.57513162,67.42486838,10791.0,13.313,22.729,738.73,575.83,2392.0
342.1123,12.24411,0.0,295.4977,70.58334,32.78275616,67.21724384,10738.0,13.312,22.234,783.58,566.56,2410.2
342.6161,12.05258,0.0,294.3369,70.58872,32.92634831,67.07365169,10752.0,13.31,22.049,796.86,563.93,2410.6
345.1823,12.69311,0.0,293.9935,70.64642,33.05733798,66.94266202,10754.0,13.317,22.494,770.76,572.22,2383.6
346.1128,11.92072,0.0,293.9998,72.06721,33.32932401,66.67067599,10672.0,13.317,21.916,821.81,561.58,2411.7
344.7584,12.70045,0.0,292.6095,72.10811,33.37579068,66.62420932,10709.0,13.321,22.451,779.9,572.2,2386.3
342.8777,12.7463,0.0,292.4959,72.11378,33.81159878,66.18840122,10712.0,13.322,22.443,776.09,572.08,2383.5
348.0663,12.36763,0.0,292.3589,73.2814,33.88383476,66.11616524,10638.0,13.326,22.158,812.69,566.77,2389.6
346.5095,11.94102,0.0,291.0211,73.62045,34.03240562,65.96759438,10643.0,13.322,21.806,833.99,561.28,2405.1
350.7805,12.17838,0.0,290.9981,73.6091,34.22380969,65.77619031,10631.0,13.327,21.951,832.49,563.72,2384.3
350.116,11.42516,0.0,289.9071,73.69152,34.39438258,65.60561742,10636.0,13.32,21.363,871.2,554.2,2407.5
350.7823,11.51517,0.0,289.4933,75.09967,34.49236814,65.50763186,10576.0,13.325,21.424,873.02,555.43,2408.9
351.2392,11.9758,0.0,289.4998,75.12556,34.72836666,65.27163334,10577.0,13.331,21.734,851.98,560.63,2388.3
350.9453,11.99051,0.0,288.1409,75.1189,34.79556178,65.20443822,10602.0,13.33,21.704,851.73,560.93,2384.6
353.7661,11.80654,0.0,287.9953,76.4624,34.7389418,65.2610582,10531.0,13.333,21.584,870.46,558.89,2391.7
354.675,11.62206,0.0,287.8588,76.61354,35.04795777,64.95204223,10518.0,13.333,21.417,883.44,555.99,2392.5
354.9323,11.54323,0.0,286.5211,76.62186,35.29199105,64.70800895,10536.0,13.333,21.303,889.74,554.77,2388.7
354.2041,11.20376,0.0,286.4981,77.33656,35.36624788,64.63375212,10500.0,13.332,21.062,906.85,550.83,2405.5
353.9119,11.87877,0.0,286.5,78.1255,35.35500076,64.64499924,10474.0,13.34,21.558,874.09,559.07,2383.3
353.9083,11.85243,0.0,286.5,78.12077,35.39894395,64.60105605,10473.0,13.34,21.535,875.56,558.66,2383.7
355.8647,11.36701,0.0,286.5,78.12469,35.47582433,64.52417567,10459.0,13.337,21.175,904.27,552.57,2397.3
354.7599,11.99871,0.0,286.5,78.12791,35.59924648,64.40075352,10470.0,13.342,21.62,870.93,560.07,2372.6
354.5557,11.25797,0.0,286.5,78.13178,35.74605619,64.25394381,10458.0,13.336,21.073,907.87,550.81,2400.6
355.3898,11.25708,0.0,286.5,78.12284,35.73201433,64.26798567,10456.0,13.337,21.072,909.66,550.79,2398.9
353.8452,11.36784,0.0,286.5,78.15231,35.58899217,64.41100783,10463.0,13.336,21.168,900.31,552.43,2400.4
354.9067,12.21514,0.0,285.8988,78.10345,35.38956886,64.61043114,10487.0,13.343,21.781,859.94,563.31,2365.6
372.795,12.01365,0.0,284.9985,78.57229,34.21803254,65.78196746,10435.0,13.345,21.699,905.88,562.56,2350.7
386.1557,10.79811,0.0,283.836,79.40013,33.79715582,66.20284418,10363.0,13.339,20.822,995.78,549.48,2371.5
398.3007,11.23678,0.0,283.4935,80.66867,33.61193992,66.38806008,10280.0,13.35,21.137,1001.9,554.29,2337.2
417.2947,11.22549,0.0,282.1407,81.72843,32.96354562,67.03645438,10202.0,13.357,21.134,1043.4,555.26,2308.0
429.78,11.30126,0.0,281.3941,82.18277,32.59272366,67.40727634,10160.0,13.362,21.187,1066.3,556.59,2285.7
447.5955,10.73304,0.0,280.4985,83.48499,31.89357618,67.89718861,10053.0,13.363,20.786,1133.0,552.42,2278.8
466.3043,9.89441,299.5853,279.1087,86.0374,31.67141673,41.15003286,7827.4,13.829,1.8105,1228.8,483.51,2478.5
480.4453,10.12368,308.0808,278.9365,37.21457,31.48609265,39.74454923,9129.6,13.525,1.4973,977.5,551.81,1983.3
494.3229,9.89783,307.4921,277.5318,69.28336,30.80904294,41.74750515,7940.9,13.822,1.727,1218.6,505.81,2272.7
507.4614,10.55644,306.1406,276.8965,70.40375,30.62546841,41.49542611,7866.7,13.83,1.8015,1216.7,517.0,2243.3
520.8852,10.79108,305.9954,275.9986,70.85776,30.17360628,40.81502283,7803.3,13.837,1.8102,1234.9,523.22,2210.6
533.3442,10.27412,304.6409,274.6401,72.18996,29.56119325,40.10870018,7744.4,13.835,1.7146,1295.4,523.87,2200.0
549.2775,10.21624,304.4953,274.3542,73.53427,29.04721434,39.29874085,7658.8,13.843,1.6808,1343.2,528.47,2175.6
564.6494,9.8584,303.4071,273.0211,74.19759,28.61332451,38.80712072,7606.4,13.845,1.6104,1403.9,531.91,2151.6
576.4694,10.29951,302.9933,271.9052,75.26844,28.04737065,37.94091101,7536.6,13.856,1.6408,1418.6,536.42,2124.7
592.368,10.78413,302.5183,271.4933,76.67996,27.58488941,37.40599578,7445.9,13.869,1.6825,1442.4,540.85,2094.4
607.4915,9.56892,301.5019,270.1093,77.87605,27.19159954,36.83138478,7409.5,13.869,1.5071,1566.2,542.22,2090.9
620.3389,10.03173,301.4396,269.3947,78.6954,26.90339131,36.44982027,7338.3,13.88,1.5483,1583.6,545.09,2065.4
635.5703,10.32881,300.0318,268.4985,79.70392,26.59101713,35.98598343,7264.6,13.889,1.5623,1618.8,547.94,2041.8
649.6775,9.82928,299.9384,267.4063,81.06496,26.08925807,35.25264733,7204.5,13.898,1.4792,1706.7,549.52,2032.9
665.4302,9.70406,298.5318,266.934,81.80956,25.48052322,34.42378342,7141.3,13.906,1.4322,1773.8,552.25,2013.6
680.4304,9.7605,298.4977,265.5316,82.7117,25.09154808,33.89850907,7066.4,13.919,1.4194,1827.9,553.94,2000.5
695.1502,9.58743,297.1096,264.7815,84.149,24.88688069,33.62200483,7003.3,13.927,1.3913,1895.3,555.27,1994.9
711.4769,9.79262,296.9959,263.9962,85.2919,24.48316243,33.07658423,6913.9,13.942,1.3924,1944.6,556.86,1988.8
727.1248,8.85104,295.9071,262.6403,86.1811,24.14472927,32.61936336,6874.7,13.947,1.2797,2067.3,560.47,1979.3
742.9213,9.03835,295.4933,262.2503,87.1904,23.79303732,32.14422995,6791.6,13.961,1.2809,2115.1,561.44,1977.8
757.972,9.93906,294.7835,261.0128,88.5952,22.98185664,31.14080528,6668.6,13.987,1.3426,2113.4,561.26,1998.5
776.2028,9.12967,293.9962,259.9055,89.7212,22.56740368,30.51267735,6605.1,13.997,1.2417,2239.0,563.26,1993.3
789.5792,8.72826,293.1751,259.4933,90.3544,22.25263792,30.04090058,6557.9,14.003,1.1871,2317.3,565.37,1991.2
803.9119,9.04129,292.4947,258.0834,91.6855,21.85186664,29.49998112,6461.2,14.02,1.204,2351.1,565.38,2015.8
819.8929,8.62488,292.3583,257.2801,93.0671,21.31423254,28.96058591,6381.1,14.03,1.1491,2443.2,567.39,2023.4
831.7057,8.53762,291.0211,256.4962,93.8158,20.98928751,28.41603388,6326.3,14.037,1.1275,2493.5,568.08,2036.7
845.496,9.26372,290.9981,255.2751,94.7688,20.6012503,27.87144216,6210.3,14.048,1.1777,2495.4,568.27,2086.4
861.233,8.77879,289.5836,254.8527,96.1799,20.18837174,27.34068669,6148.5,14.052,1.12,2588.3,569.52,2094.3
875.95,8.48377,289.4964,253.521,97.4374,19.84382118,26.89412023,6067.7,14.056,1.082,2666.4,571.05,2112.8
888.998,8.77512,288.3369,252.6739,98.4334,19.58150854,26.49898107,5991.3,14.057,1.0985,2692.2,571.37,2152.0
902.022,8.9219,287.9935,251.9947,99.2148,19.10126015,25.92458955,5913.0,14.058,1.0945,2729.9,572.4,2187.6
916.501,8.36312,287.2836,250.8363,100.5707,18.7959951,25.51715182,5854.6,14.058,1.0361,2822.6,574.07,2197.6
931.242,8.43153,286.4962,250.4341,101.8085,18.38921616,24.96675212,5777.0,14.057,1.0264,2868.8,575.06,2234.1
943.635,8.62226,285.8981,249.0317,96.7102,17.95218244,24.32728363,5806.6,14.049,1.007,2896.8,580.33,2257.4
961.731,7.83847,255.2875,222.5423,85.957,17.49251287,23.69589518,5973.1,14.03,1.0826,2870.6,599.11,2532.8
978.452,7.98901,283.3719,239.997,99.7391,17.02734676,23.06471157,5618.7,14.04,0.94429,3046.9,583.25,2353.6
993.583,7.91449,283.5899,246.289,105.9475,16.49421125,22.34047671,5502.5,14.046,0.91409,3107.7,582.26,2372.6
1012.497,7.4731,283.4977,245.7536,106.7511,15.91980789,21.60857111,5435.8,14.042,0.8552,3189.7,586.01,2392.5
1027.626,7.94605,282.1095,244.5126,108.1474,15.53773018,21.05781056,5367.5,14.036,0.88241,3193.9,586.5,2462.5
1047.126,8.02941,281.9959,243.3353,109.4251,15.01910042,20.37181485,5291.2,14.029,0.86997,3231.4,588.89,2516.2
1061.29,7.67334,280.6095,242.9935,109.9172,14.52712054,19.71776721,5253.8,14.028,0.82404,3268.0,592.34,2535.6
1076.125,7.55606,280.4959,241.6407,111.2577,14.05980107,19.08605838,5201.0,14.023,0.80061,3289.2,594.33,2573.3
1094.054,7.62819,279.3369,240.8941,112.6423,13.68681144,18.54571683,5146.4,14.017,0.79272,3294.1,596.9,2624.8
1107.846,7.49043,278.9935,239.9985,113.5124,13.14049095,17.79205598,5106.8,14.014,0.76406,3299.7,599.37,2656.5
1125.819,8.34788,278.2836,238.7749,114.3675,12.64861911,17.16572297,5063.5,14.004,0.81603,3286.4,601.27,2736.7
1141.596,7.74109,277.4962,238.2488,115.7903,12.16308825,16.53034778,5022.8,14.003,0.75268,3282.1,604.38,2756.8
1143.594,7.12598,277.3582,237.0127,117.0587,11.89990097,16.11469812,5025.3,14.006,0.70313,3280.4,604.34,2751.5
1132.878,6.70535,276.0211,236.2822,118.0736,11.45572648,15.49740632,5061.8,14.017,0.67283,3295.4,602.45,2737.4
1131.536,7.20387,275.9981,235.4962,118.8758,11.02323955,14.90245405,5096.6,14.017,0.70273,3302.5,601.91,2774.0
1146.497,7.74225,274.6409,234.1402,120.2391,10.45485663,14.17401104,5095.6,14.012,0.73071,3290.0,603.87,2846.5
1166.6,8.05981,274.4953,233.7504,121.5654,9.953219115,13.46380105,5083.7,14.004,0.73403,3274.5,606.34,2901.7
1181.734,7.34038,273.1095,232.5128,122.0462,9.528880307,12.92741997,5023.6,14.003,0.66884,3246.0,609.0,2914.9
1191.171,6.88406,272.9959,231.3353,123.3875,9.192383605,12.48763525,5022.3,14.002,0.62885,3228.4,609.38,2929.8
1201.615,6.94264,271.8369,230.9935,124.5868,8.804424965,11.96230601,5018.9,14.001,0.62367,3213.0,610.43,2966.8
1212.426,7.08416,271.4935,229.6407,125.5322,8.411841021,11.40298493,5040.8,13.997,0.62368,3199.1,611.48,3005.3
1227.034,8.08952,270.7836,228.7791,126.4456,8.027117527,10.88259409,5088.9,13.988,0.68441,3192.3,613.29,3068.8
1240.155,8.42082,269.9962,227.9962,127.8093,7.656310664,10.38725375,5120.9,13.983,0.69896,3178.0,614.36,3111.7
1254.874,8.52708,269.2831,226.8362,129.0657,7.263934508,9.841127699,5143.9,13.978,0.69526,3157.0,615.62,3149.7
1270.067,9.33739,268.4962,226.3523,129.6362,6.793514934,9.259691602,5174.9,13.971,0.74085,3152.2,617.32,3180.4
1291.797,10.32913,268.44,225.021,130.9835,6.371258694,8.630154714,5251.5,13.958,0.79838,3144.9,619.5,3216.1
1306.606,9.77882,267.0318,224.2818,119.9069,6.025129355,8.183354077,4886.1,13.953,0.72086,3102.3,625.1,3045.3
1319.146,8.94683,266.9977,223.4962,1.87047,5.673915408,7.697952242,9137.7,13.76,0.41001,2934.7,659.3,2076.9
1333.399,8.20625,265.6096,222.1089,154.2909,5.251887978,7.141397906,5885.3,13.962,0.64812,3026.3,613.5,3589.4
1345.741,8.20177,265.4959,221.8547,154.8083,4.872501703,6.612373647,5886.1,13.959,0.63293,3010.2,614.92,3619.3
1362.247,8.52873,264.3369,220.5211,156.1817,4.436621335,6.015188371,5926.3,13.953,0.64443,2991.5,616.32,3685.6
1378.966,9.19234,263.9935,219.4052,157.5584,4.011040203,5.479160952,5973.7,13.944,0.67878,2984.9,617.69,3762.0
1398.04,9.46976,262.8367,218.9933,158.3846,3.650633691,4.97059682,5975.9,13.937,0.68387,2960.6,619.67,3821.0
1414.085,9.16732,262.4935,217.6407,159.3341,3.267472701,4.437397649,5970.0,13.933,0.64895,2929.8,621.09,3872.1
1435.231,9.1953,261.7836,217.3542,160.7446,2.853827461,3.893236341,5971.3,13.926,0.63424,2898.8,622.92,3957.4
1456.369,9.49172,260.9962,216.0211,162.0165,2.468928501,3.370394596,5981.4,13.917,0.64131,2874.1,624.76,4062.5
1476.453,9.84613,260.8582,214.9851,162.6234,2.110849626,2.865076834,5969.9,13.907,0.64972,2855.8,626.79,4192.5
1492.548,9.4136,259.5211,206.0046,164.0122,1.741949413,2.392005902,5996.7,13.896,0.62984,2814.9,627.42,4242.4
1508.299,9.21509,259.4981,0.0,149.8882,0.0,1.681227427,6055.2,13.79,0.58698,2750.0,635.94,4238.8
1527.671,9.32192,258.1096,0.0,0.0,0.0,0.0,7928.6,13.784,0.80646,2888.6,663.0,3758.2
1543.763,8.60046,257.9959,0.0,0.0,0.0,0.0,7988.0,13.78,0.73841,2837.5,666.59,3775.6
1559.473,8.57145,256.6095,0.0,0.0,0.0,0.0,8057.3,13.775,0.73402,2804.6,667.95,3780.6
1577.957,9.2371,256.4959,0.0,0.0,0.0,0.0,8159.8,13.763,0.78181,2796.5,668.65,3910.4
1580.462,9.49642,256.5,0.0,0.0,0.0,0.0,8176.9,13.761,0.80268,2801.3,668.59,3941.3
1578.63,8.71041,256.5,0.0,0.0,0.0,0.0,8154.9,13.765,0.73747,2778.1,669.9,3875.1
1574.691,7.84114,256.5,0.0,0.0,0.0,0.0,8125.1,13.771,0.6688,2757.3,673.06,3792.4
1569.974,6.90536,256.5,0.0,0.0,0.0,0.0,8094.7,13.778,0.59813,2737.4,678.58,3701.4
1571.595,7.63886,256.5,0.0,0.0,0.0,0.0,8107.3,13.774,0.65409,2756.2,673.83,3763.1
1576.099,8.43473,256.5,0.0,0.0,0.0,0.0,8138.5,13.768,0.71595,2773.3,670.48,3842.9
1581.767,8.85109,256.5,0.0,0.0,0.0,0.0,8172.7,13.763,0.74771,2777.6,669.92,3900.3
1579.991,8.33626,257.6631,0.0,0.0,0.0,0.0,8165.1,13.764,0.70232,2769.9,672.09,3909.8
1577.139,8.05273,258.0065,0.0,0.0,0.0,0.0,8150.2,13.767,0.67958,2767.4,673.34,3891.7
1572.72,8.23066,258.1413,0.0,0.0,0.0,0.0,8129.6,13.768,0.69525,2780.5,671.93,3890.6
1573.96,8.27125,259.4789,0.0,0.0,0.0,0.0,8145.6,13.765,0.69348,2786.4,672.81,3964.3
1571.921,7.79608,259.5019,0.0,0.0,0.0,0.0,8131.8,13.768,0.65638,2775.2,675.34,3919.9
1573.521,8.41784,260.7242,0.0,0.0,0.0,0.0,8153.1,13.762,0.7013,2797.9,672.88,4034.1
1570.768,8.31486,261.0062,0.0,0.0,0.0,0.0,8139.9,13.764,0.69319,2800.5,673.25,4026.9
1574.36,8.85196,261.1413,0.0,0.0,0.0,0.0,8164.2,13.759,0.73504,2812.8,671.37,4091.7
1575.644,9.22187,262.4789,0.0,0.0,0.0,0.0,8183.3,13.755,0.76062,2829.9,671.03,4192.6
1582.192,9.7297,262.5019,0.0,0.0,0.0,0.0,8222.9,13.749,0.80052,2837.3,670.67,4264.4
1590.262,10.47825,263.6631,0.0,0.0,0.0,0.0,8280.7,13.741,0.85735,2858.4,671.13,4419.8
1596.475,10.8792,264.0065,0.0,0.0,0.0,0.0,8319.8,13.736,0.88842,2866.2,671.74,4498.4
1595.928,10.84511,264.7164,0.0,125.009,0.0,2.21481165,7287.3,13.725,0.60063,2679.1,649.33,4552.7
1596.67,10.81806,265.5038,0.0,134.3526,0.0,2.636335221,7070.5,13.725,0.62351,2679.4,649.64,4573.1
1589.434,10.24766,265.5007,0.0,132.5902,0.0,2.830275218,7088.2,13.73,0.58741,2674.3,646.6,4528.4
1594.673,10.38149,266.8905,0.0,131.2659,0.0,3.005002546,7178.6,13.724,0.59064,2675.5,647.89,4594.9
1592.472,10.05535,267.0041,0.0,130.7719,0.0,3.211865836,7193.3,13.726,0.57217,2669.8,646.2,4574.6
1591.942,10.59681,267.7163,0.0,129.4197,0.0,3.388673179,7234.3,13.721,0.60836,2687.2,649.2,4604.9
1596.81,11.318,268.5038,0.0,128.0193,0.0,3.552780048,7309.1,13.714,0.65553,2701.6,653.1,4667.3
1602.694,12.10517,268.5007,0.0,127.1358,0.0,3.731054559,7367.9,13.707,0.71375,2712.5,657.06,4702.3
1608.635,12.74905,269.8905,0.0,126.3259,0.0,7.48290995,7612.4,13.688,0.84929,2707.4,664.44,4561.7
1600.559,13.95099,270.0041,0.0,124.9127,0.0,11.88329655,7788.6,13.672,1.0822,2730.3,675.15,4313.6
1614.227,15.64793,270.7163,0.0,123.613,0.0,12.28558235,7910.8,13.656,1.2442,2758.8,686.19,4420.1
1628.14,16.92669,271.5038,0.0,123.1815,0.0,12.84592119,8025.6,13.641,1.3769,2775.3,695.14,4520.3
1646.89,18.46823,271.5007,0.0,121.7478,0.0,13.28487065,8178.8,13.623,1.5343,2784.9,704.83,4628.9
1664.465,19.83288,272.8905,0.0,120.3019,0.0,13.8019784,8345.4,13.605,1.6665,2786.3,713.3,4810.8
1639.892,21.30406,273.0041,0.0,119.6805,0.0,14.58395153,8206.0,13.607,1.872,2751.8,714.38,4760.6
1637.099,22.07384,274.1631,0.0,118.5055,0.0,15.28166403,8244.5,13.601,1.9677,2716.0,715.92,4812.4
1635.063,21.82808,274.5065,0.0,117.1441,0.0,15.80117635,8298.4,13.601,1.9549,2715.3,715.59,4768.7
1631.892,21.58686,274.5595,0.0,116.0112,0.0,16.35956485,8336.8,13.601,1.9505,2712.9,715.01,4699.9
1634.142,21.36355,275.9682,0.0,114.9766,0.0,16.82365063,8419.9,13.597,1.9222,2721.6,715.51,4741.6
1632.072,21.81294,276.0023,0.0,114.0645,0.0,17.4222227,8444.5,13.594,1.994,2693.9,716.45,4714.9
1630.841,22.25824,277.1631,0.0,112.6868,0.0,17.75218734,8488.1,13.59,2.0327,2673.3,717.4,4784.8
1627.629,23.03456,277.5065,0.0,111.3539,0.0,18.6084581,8518.3,13.585,2.1454,2632.0,718.62,4771.9
1620.991,21.86318,277.6413,0.0,110.8544,0.0,19.52824887,8556.9,13.59,2.0685,2662.3,716.15,4598.5
1627.655,20.48732,278.9789,0.0,109.512,0.0,19.87638027,8702.8,13.589,1.9067,2716.2,714.61,4590.7
1625.386,19.43682,279.0019,0.0,108.3148,0.0,20.59749527,8775.2,13.592,1.8231,2740.7,711.12,4456.4
1618.201,17.99004,280.0929,0.0,107.4796,0.0,21.01883167,8814.2,13.599,1.6769,2775.4,704.16,4370.2
1638.325,17.06461,280.5067,0.0,106.4572,0.0,21.12313132,9004.3,13.593,1.5605,2766.1,700.14,4408.9
1607.814,17.17903,280.6414,0.0,105.0833,0.0,22.17172479,8882.1,13.603,1.6305,2776.1,699.41,4216.6
1617.848,17.49349,281.9789,0.0,103.9099,0.0,22.34274812,8994.8,13.594,1.6449,2772.3,701.74,4337.3
1625.385,17.19707,282.0019,0.0,64.4436,0.0,22.86455412,10126.0,13.579,1.435,2610.8,703.83,4395.5
1599.743,18.4312,283.3904,0.0,82.89426,0.0,23.74063449,9480.5,13.586,1.6916,2641.5,705.95,4308.8
1595.902,19.11804,283.5041,0.0,81.50669,0.0,24.46720906,9504.4,13.583,1.7876,2602.5,710.17,4276.5
1614.527,19.16015,284.1012,0.0,80.16908,0.0,24.5989454,9674.6,13.572,1.768,2608.2,712.76,4403.5
1614.336,19.88691,285.0015,0.0,78.96459,0.0,25.00153064,9712.8,13.567,1.843,2579.5,717.91,4481.7
1598.621,20.85336,285.0008,0.0,78.4027,0.0,25.8056475,9629.6,13.569,1.9922,2529.9,721.63,4391.0
1602.972,20.91612,286.3905,0.0,77.00026,0.0,26.20528697,9727.2,13.564,1.9942,2529.5,723.43,4482.0
1585.424,21.44296,286.5041,0.0,75.55694,0.0,26.9169302,9671.4,13.569,2.0953,2491.9,724.04,4365.8
